MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
367777123,2024-01-15T21:40:00,28.31977,-93.52982,3.8,183.7,182,MISS GALVESTON,,WDD1180,30,0,24,8,3.1,,B
366515000,2024-01-15T21:40:00,27.53111,-95.43031,10.1,148.0,145,PORT PILOT II,9051234,WDE4410,60,0,45,12,3.8,60,A
367011500,2024-01-15T21:40:00,29.54769,-94.76942,0.4,258.2,260,ANCHOR QUEEN,9330012,WDF2277,80,1,230,40,13.0,80,A
368112900,2024-01-15T21:40:00,29.74376,-94.98711,0.0,125.5,127,HARBOR MOOR,,WDG9001,52,5,30,10,3.5,,A
367445090,2024-01-15T21:40:00,28.87574,-93.09651,5.1,186.7,183,LONE FISHER,,,30,0,20,7,2.8,,B
366999001,2024-01-15T21:45:00,26.57222,-97.13658,12.8,134.1,129,GULF VOYAGER,9134221,WDA2911,70,0,180,28,9.2,70,A
367123450,2024-01-15T21:45:00,32.21407,-96.33782,9.1,280.5,277,TEXAS STAR,9256677,WDB5522,80,0,250,44,12.5,80,A
368080720,2024-01-15T21:45:00,29.49884,-93.06129,3.6,189.5,186,BAYOU TUG 7,,WDC7003,52,0,32,11,4.0,,A
367777123,2024-01-15T21:45:00,28.31409,-93.52956,4.1,178.4,177,MISS GALVESTON,,WDD1180,30,0,24,8,3.1,,B
366515000,2024-01-15T21:45:00,27.52290,-95.41984,8.9,129.7,131,PORT PILOT II,9051234,WDE4410,60,0,45,12,3.8,60,A
367011500,2024-01-15T21:45:00,29.54757,-94.76982,0.3,254.2,251,ANCHOR QUEEN,9330012,WDF2277,80,1,230,40,13.0,80,A
368112900,2024-01-15T21:45:00,29.74371,-94.98706,0.0,137.7,138,HARBOR MOOR,,WDG9001,52,5,30,10,3.5,,A
367445090,2024-01-15T21:45:00,28.87016,-93.09614,4.0,178.6,176,LONE FISHER,,,30,0,20,7,2.8,,B
366999001,2024-01-15T21:50:00,26.56109,-97.12244,12.1,129.0,131,GULF VOYAGER,9134221,WDA2911,70,0,180,28,9.2,70,A
367123450,2024-01-15T21:50:00,32.21676,-96.35300,9.4,280.5,281,TEXAS STAR,9256677,WDB5522,80,0,250,44,12.5,80,A
368080720,2024-01-15T21:50:00,29.49129,-93.06207,5.5,184.5,185,BAYOU TUG 7,,WDC7003,52,0,32,11,4.0,,A
367777123,2024-01-15T21:50:00,28.30941,-93.52926,3.4,174.6,176,MISS GALVESTON,,WDD1180,30,0,24,8,3.1,,B
366515000,2024-01-15T21:50:00,27.51489,-95.41334,7.1,141.5,144,PORT PILOT II,9051234,WDE4410,60,0,45,12,3.8,60,A
367011500,2024-01-15T21:50:00,29.54745,-94.77005,0.2,236.8,238,ANCHOR QUEEN,9330012,WDF2277,80,1,230,40,13.0,80,A
368112900,2024-01-15T21:50:00,29.74362,-94.98691,0.1,123.3,125,HARBOR MOOR,,WDG9001,52,5,30,10,3.5,,A
367445090,2024-01-15T21:50:00,28.86447,-93.09602,4.1,174.8,178,LONE FISHER,,,30,0,20,7,2.8,,B
366999001,2024-01-15T21:55:00,26.55207,-97.10236,14.5,121.2,116,GULF VOYAGER,9134221,WDA2911,70,0,180,28,9.2,70,A
367123450,2024-01-15T21:55:00,32.22204,-96.36651,9.1,291.2,294,TEXAS STAR,9256677,WDB5522,80,0,250,44,12.5,80,A
368080720,2024-01-15T21:55:00,29.48400,-93.06297,5.3,182.4,186,BAYOU TUG 7,,WDC7003,52,0,32,11,4.0,,A
368080720,2024-01-15T21:55:00,91.0,,5.3,182.4,186,BAYOU TUG 7,,WDC7003,52,0,32,11,4.0,,A
367777123,2024-01-15T21:55:00,28.30565,-93.52788,2.8,161.3,162,MISS GALVESTON,,WDD1180,30,0,24,8,3.1,,B
366515000,2024-01-15T21:55:00,27.50675,-95.40784,6.8,153.3,149,PORT PILOT II,9051234,WDE4410,60,0,45,12,3.8,60,A
367011500,2024-01-15T21:55:00,29.54719,-94.77096,0.6,253.9,252,ANCHOR QUEEN,9330012,WDF2277,80,1,230,40,13.0,80,A
368112900,2024-01-15T21:55:00,29.74362,-94.98691,0.0,141.5,138,HARBOR MOOR,,WDG9001,52,5,30,10,3.5,,A
367445090,2024-01-15T21:55:00,28.85665,-93.09432,5.7,167.9,169,LONE FISHER,,,30,0,20,7,2.8,,B
366999001,2024-01-15T22:00:00,26.54446,-97.08532,12.3,113.2,116,GULF VOYAGER,9134221,WDA2911,70,0,180,28,9.2,70,A
367123450,2024-01-15T22:00:00,32.22692,-96.38242,10.3,291.7,289,TEXAS STAR,9256677,WDB5522,80,0,250,44,12.5,80,A
368080720,2024-01-15T22:00:00,29.47371,-93.06294,7.4,179.7,179,BAYOU TUG 7,,WDC7003,52,0,32,11,4.0,,A
367777123,2024-01-15T22:00:00,28.30264,-93.52566,2.6,148.4,147,MISS GALVESTON,,WDD1180,30,0,24,8,3.1,,B
366515000,2024-01-15T22:00:00,27.49156,-95.40256,11.4,163.0,162,PORT PILOT II,9051234,WDE4410,60,0,45,12,3.8,60,A
367011500,2024-01-15T22:00:00,29.54719,-94.77102,0.0,269.0,265,ANCHOR QUEEN,9330012,WDF2277,80,1,230,40,13.0,80,A
368112900,2024-01-15T22:00:00,29.74360,-94.98689,0.0,135.6,137,HARBOR MOOR,,WDG9001,52,5,30,10,3.5,,A
367445090,2024-01-15T22:00:00,28.84922,-93.09200,5.5,166.9,164,LONE FISHER,,,30,0,20,7,2.8,,B
366999001,2024-01-15T22:05:00,26.53872,-97.06493,13.8,107.7,107,GULF VOYAGER,9134221,WDA2911,70,0,180,28,9.2,70,A
367123450,2024-01-15T22:05:00,32.23107,-96.39821,10.1,291.4,287,TEXAS STAR,9256677,WDB5522,80,0,250,44,12.5,80,A
367123450,2024-01-15T22:05:00,32.23107,-96.39821,10.1,291.4,287,TEXAS STAR,9256677,WDB5522,80,0,250,44,12.5,80,A
368080720,2024-01-15T22:05:00,29.46523,-93.06276,6.1,177.7,178,BAYOU TUG 7,,WDC7003,52,0,32,11,4.0,,A
367777123,2024-01-15T22:05:00,28.29798,-93.52361,3.6,159.2,158,MISS GALVESTON,,WDD1180,30,0,24,8,3.1,,B
366515000,2024-01-15T22:05:00,27.47744,-95.39708,10.7,157.4,161,PORT PILOT II,9051234,WDE4410,60,0,45,12,3.8,60,A
367011500,2024-01-15T22:05:00,29.54710,-94.77130,0.2,254.1,250,ANCHOR QUEEN,9330012,WDF2277,80,1,230,40,13.0,80,A
368112900,2024-01-15T22:05:00,29.74352,-94.98677,0.1,125.9,126,HARBOR MOOR,,WDG9001,52,5,30,10,3.5,,A
367445090,2024-01-15T22:05:00,28.84180,-93.08724,6.1,152.3,150,LONE FISHER,,,30,0,20,7,2.8,,B
366999001,2024-01-15T22:10:00,26.53641,-97.04051,15.8,95.9,96,GULF VOYAGER,9134221,WDA2911,70,0,180,28,9.2,70,A
367123450,2024-01-15T22:10:00,32.23598,-96.41206,9.1,289.0,292,TEXAS STAR,9256677,WDB5522,80,0,250,44,12.5,80,A
368080720,2024-01-15T22:10:00,29.45662,-93.06375,6.2,188.2,185,BAYOU TUG 7,,WDC7003,52,0,32,11,4.0,,A
367777123,2024-01-15T22:10:00,28.29409,-93.52082,3.3,152.4,147,MISS GALVESTON,,WDD1180,30,0,24,8,3.1,,B
366515000,2024-01-15T22:10:00,27.46613,-95.38863,9.8,148.3,146,PORT PILOT II,9051234,WDE4410,60,0,45,12,3.8,60,A
367011500,2024-01-15T22:10:00,29.54703,-94.77177,0.3,259.5,260,ANCHOR QUEEN,9330012,WDF2277,80,1,230,40,13.0,80,A
368112900,2024-01-15T22:10:00,29.74340,-94.98653,0.2,115.9,120,HARBOR MOOR,,WDG9001,52,5,30,10,3.5,,A
367445090,2024-01-15T22:10:00,28.83484,-93.08339,5.6,156.5,154,LONE FISHER,,,30,0,20,7,2.8,,B
366999001,2024-01-15T22:15:00,26.53674,-97.02129,12.4,90.9,88,GULF VOYAGER,9134221,WDA2911,70,0,180,28,9.2,70,A
367123450,2024-01-15T22:15:00,32.24115,-96.42832,10.6,290.3,290,TEXAS STAR,9256677,WDB5522,80,0,250,44,12.5,80,A
368080720,2024-01-15T22:15:00,29.44626,-93.06565,7.5,186.0,189,BAYOU TUG 7,,WDC7003,52,0,32,11,4.0,,A
367777123,2024-01-15T22:15:00,28.28716,-93.51657,5.7,148.1,151,MISS GALVESTON,,WDD1180,30,0,24,8,3.1,,B
366515000,2024-01-15T22:15:00,27.45775,-95.37988,8.2,133.7,137,PORT PILOT II,9051234,WDE4410,60,0,45,12,3.8,60,A
366515000,2024-01-15T22:15:00,91.0,-181.0,8.2,133.7,137,PORT PILOT II,9051234,WDE4410,60,0,45,12,3.8,60,A
367011500,2024-01-15T22:15:00,29.54704,-94.77220,0.3,269.9,271,ANCHOR QUEEN,9330012,WDF2277,80,1,230,40,13.0,80,A
368112900,2024-01-15T22:15:00,29.74340,-94.98653,0.0,111.0,111,HARBOR MOOR,,WDG9001,52,5,30,10,3.5,,A
367445090,2024-01-15T22:15:00,28.83201,-93.08168,2.3,147.5,151,LONE FISHER,,,30,0,20,7,2.8,,B
366999001,2024-01-15T22:20:00,26.53538,-97.00487,10.6,92.7,95,GULF VOYAGER,9134221,WDA2911,70,0,180,28,9.2,70,A
367123450,2024-01-15T22:20:00,32.24438,-96.44794,12.2,276.0,281,TEXAS STAR,9256677,WDB5522,80,0,250,44,12.5,80,A
368080720,2024-01-15T22:20:00,29.43853,-93.06603,5.6,183.5,182,BAYOU TUG 7,,WDC7003,52,0,32,11,4.0,,A
367777123,2024-01-15T22:20:00,28.28109,-93.51161,5.4,144.1,144,MISS GALVESTON,,WDD1180,30,0,24,8,3.1,,B
366515000,2024-01-15T22:20:00,27.44630,-95.37005,10.4,145.4,142,PORT PILOT II,9051234,WDE4410,60,0,45,12,3.8,60,A
367011500,2024-01-15T22:20:00,29.54701,-94.77275,0.3,270.0,266,ANCHOR QUEEN,9330012,WDF2277,80,1,230,40,13.0,80,A
368112900,2024-01-15T22:20:00,29.74340,-94.98653,0.0,101.7,103,HARBOR MOOR,,WDG9001,52,5,30,10,3.5,,A
367445090,2024-01-15T22:20:00,28.82711,-93.07692,4.6,135.7,139,LONE FISHER,,,30,0,20,7,2.8,,B
366999001,2024-01-15T22:25:00,26.52976,-96.98697,12.2,113.2,109,GULF VOYAGER,9134221,WDA2911,70,0,180,28,9.2,70,A
367123450,2024-01-15T22:25:00,32.24482,-96.46401,9.8,271.3,271,TEXAS STAR,9256677,WDB5522,80,0,250,44,12.5,80,A
368080720,2024-01-15T22:25:00,29.42806,-93.06530,7.6,176.3,176,BAYOU TUG 7,,WDC7003,52,0,32,11,4.0,,A
367777123,2024-01-15T22:25:00,28.27664,-93.50809,3.9,141.8,145,MISS GALVESTON,,WDD1180,30,0,24,8,3.1,,B
366515000,2024-01-15T22:25:00,27.43709,-95.36509,7.4,157.0,154,PORT PILOT II,9051234,WDE4410,60,0,45,12,3.8,60,A
367011500,2024-01-15T22:25:00,29.54701,-94.77326,0.3,267.2,268,ANCHOR QUEEN,9330012,WDF2277,80,1,230,40,13.0,80,A
368112900,2024-01-15T22:25:00,29.74340,-94.98653,0.0,101.8,102,HARBOR MOOR,,WDG9001,52,5,30,10,3.5,,A
367445090,2024-01-15T22:25:00,28.82084,-93.07330,5.1,156.1,153,LONE FISHER,,,30,0,20,7,2.8,,B
366999001,2024-01-15T22:30:00,26.52600,-96.96878,12.0,107.6,103,GULF VOYAGER,9134221,WDA2911,70,0,180,28,9.2,70,A
367123450,2024-01-15T22:30:00,32.24984,-96.48470,13.1,282.9,286,TEXAS STAR,9256677,WDB5522,80,0,250,44,12.5,80,A
368080720,2024-01-15T22:30:00,29.42179,-93.06491,4.5,172.7,176,BAYOU TUG 7,,WDC7003,52,0,32,11,4.0,,A
367777123,2024-01-15T22:30:00,28.27143,-93.50403,4.5,146.1,145,MISS GALVESTON,,WDD1180,30,0,24,8,3.1,,B
366515000,2024-01-15T22:30:00,27.42825,-95.35660,8.4,140.3,139,PORT PILOT II,9051234,WDE4410,60,0,45,12,3.8,60,A
367011500,2024-01-15T22:30:00,29.54695,-94.77346,0.1,258.3,254,ANCHOR QUEEN,9330012,WDF2277,80,1,230,40,13.0,80,A
368112900,2024-01-15T22:30:00,29.74340,-94.98653,0.0,98.3,94,HARBOR MOOR,,WDG9001,52,5,30,10,3.5,,A
367445090,2024-01-15T22:30:00,28.81454,-93.06849,5.5,142.4,146,LONE FISHER,,,30,0,20,7,2.8,,B
366999001,2024-01-15T22:35:00,26.52127,-96.95169,11.5,111.6,107,GULF VOYAGER,9134221,WDA2911,70,0,180,28,9.2,70,A
367123450,2024-01-15T22:35:00,32.25102,-96.50072,9.8,278.7,274,TEXAS STAR,9256677,WDB5522,80,0,250,44,12.5,80,A
368080720,2024-01-15T22:35:00,29.40874,-93.06179,9.6,164.4,168,BAYOU TUG 7,,WDC7003,52,0,32,11,4.0,,A
367777123,2024-01-15T22:35:00,28.26659,-93.50079,4.0,154.2,149,MISS GALVESTON,,WDD1180,30,0,24,8,3.1,,B
366515000,2024-01-15T22:35:00,27.41761,-95.34350,11.4,128.8,132,PORT PILOT II,9051234,WDE4410,60,0,45,12,3.8,60,A
367011500,2024-01-15T22:35:00,29.54690,-94.77361,0.1,252.7,247,ANCHOR QUEEN,9330012,WDF2277,80,1,230,40,13.0,80,A
368112900,2024-01-15T22:35:00,29.74336,-94.98631,0.1,99.5,101,HARBOR MOOR,,WDG9001,52,5,30,10,3.5,,A
367445090,2024-01-15T22:35:00,28.80939,-93.06190,5.6,133.3,131,LONE FISHER,,,30,0,20,7,2.8,,B
366999001,2024-01-15T22:40:00,26.51341,-96.93186,14.0,115.8,113,GULF VOYAGER,9134221,WDA2911,70,0,180,28,9.2,70,A
367123450,2024-01-15T22:40:00,32.25050,-96.51615,9.4,269.0,267,TEXAS STAR,9256677,WDB5522,80,0,250,44,12.5,80,A
368080720,2024-01-15T22:40:00,29.40031,-93.05882,6.4,160.0,162,BAYOU TUG 7,,WDC7003,52,0,32,11,4.0,,A
367777123,2024-01-15T22:40:00,28.25908,-93.49773,5.7,159.2,160,MISS GALVESTON,,WDD1180,30,0,24,8,3.1,,B
366515000,2024-01-15T22:40:00,27.41112,-95.33176,8.8,121.7,121,PORT PILOT II,9051234,WDE4410,60,0,45,12,3.8,60,A
367011500,2024-01-15T22:40:00,29.54688,-94.77367,0.0,249.8,246,ANCHOR QUEEN,9330012,WDF2277,80,1,230,40,13.0,80,A
368112900,2024-01-15T22:40:00,29.74336,-94.98631,0.0,89.9,92,HARBOR MOOR,,WDG9001,52,5,30,10,3.5,,A
367445090,2024-01-15T22:40:00,28.80462,-93.05784,4.3,146.4,143,LONE FISHER,,,30,0,20,7,2.8,,B
366999001,2024-01-15T22:45:00,26.50687,-96.91347,12.8,111.2,111,GULF VOYAGER,9134221,WDA2911,70,0,180,28,9.2,70,A
367123450,2024-01-15T22:45:00,32.24916,-96.53352,10.6,267.0,264,TEXAS STAR,9256677,WDB5522,80,0,250,44,12.5,80,A
368080720,2024-01-15T22:45:00,29.39302,-93.05417,6.0,149.8,150,BAYOU TUG 7,,WDC7003,52,0,32,11,4.0,,A
367777123,2024-01-15T22:45:00,28.25413,-93.49389,4.3,148.9,145,MISS GALVESTON,,WDD1180,30,0,24,8,3.1,,B
366515000,2024-01-15T22:45:00,27.40504,-95.31703,10.4,119.3,114,PORT PILOT II,9051234,WDE4410,60,0,45,12,3.8,60,A
367011500,2024-01-15T22:45:00,29.54674,-94.77427,0.4,250.5,255,ANCHOR QUEEN,9330012,WDF2277,80,1,230,40,13.0,80,A
368112900,2024-01-15T22:45:00,29.74336,-94.98631,0.0,98.5,102,HARBOR MOOR,,WDG9001,52,5,30,10,3.5,,A
367445090,2024-01-15T22:45:00,28.79865,-93.05407,4.9,155.0,151,LONE FISHER,,,30,0,20,7,2.8,,B
366999001,2024-01-15T22:50:00,26.50283,-96.89537,12.0,104.4,103,GULF VOYAGER,9134221,WDA2911,70,0,180,28,9.2,70,A
367123450,2024-01-15T22:50:00,32.24809,-96.55200,11.3,261.3,266,TEXAS STAR,9256677,WDB5522,80,0,250,44,12.5,80,A
368080720,2024-01-15T22:50:00,29.38578,-93.05156,5.5,161.7,162,BAYOU TUG 7,,WDC7003,52,0,32,11,4.0,,A
368080720,2024-01-15T22:50:00,29.38578,-93.05156,5.5,161.7,162,BAYOU TUG 7,,WDC7003,52,0,32,11,4.0,,A
367777123,2024-01-15T22:50:00,28.24969,-93.48924,4.3,134.6,137,MISS GALVESTON,,WDD1180,30,0,24,8,3.1,,B
366515000,2024-01-15T22:50:00,27.39792,-95.30661,8.4,129.4,127,PORT PILOT II,9051234,WDE4410,60,0,45,12,3.8,60,A
367011500,2024-01-15T22:50:00,29.54668,-94.77474,0.3,265.9,261,ANCHOR QUEEN,9330012,WDF2277,80,1,230,40,13.0,80,A
368112900,2024-01-15T22:50:00,29.74330,-94.98616,0.1,114.2,116,HARBOR MOOR,,WDG9001,52,5,30,10,3.5,,A
367445090,2024-01-15T22:50:00,28.79237,-93.04925,5.5,144.7,146,LONE FISHER,,,30,0,20,7,2.8,,B
366999001,2024-01-15T22:55:00,26.50174,-96.87553,12.8,92.8,93,GULF VOYAGER,9134221,WDA2911,70,0,180,28,9.2,70,A
367123450,2024-01-15T22:55:00,32.24480,-96.56826,10.2,255.8,256,TEXAS STAR,9256677,WDB5522,80,0,250,44,12.5,80,A
368080720,2024-01-15T22:55:00,29.37898,-93.04811,5.4,159.9,156,BAYOU TUG 7,,WDC7003,52,0,32,11,4.0,,A
367777123,2024-01-15T22:55:00,28.24668,-93.48609,2.9,136.0,137,MISS GALVESTON,,WDD1180,30,0,24,8,3.1,,B
366515000,2024-01-15T22:55:00,27.38709,-95.29494,10.8,139.9,136,PORT PILOT II,9051234,WDE4410,60,0,45,12,3.8,60,A
367011500,2024-01-15T22:55:00,29.54668,-94.77483,0.1,266.7,270,ANCHOR QUEEN,9330012,WDF2277,80,1,230,40,13.0,80,A
368112900,2024-01-15T22:55:00,29.74330,-94.98616,0.0,133.8,130,HARBOR MOOR,,WDG9001,52,5,30,10,3.5,,A
367445090,2024-01-15T22:55:00,28.78540,-93.04345,6.2,146.2,143,LONE FISHER,,,30,0,20,7,2.8,,B
366999001,2024-01-15T23:00:00,26.49834,-96.85694,12.2,100.1,101,GULF VOYAGER,9134221,WDA2911,70,0,180,28,9.2,70,A
367123450,2024-01-15T23:00:00,32.24124,-96.58509,10.6,260.7,255,TEXAS STAR,9256677,WDB5522,80,0,250,44,12.5,80,A
368080720,2024-01-15T23:00:00,29.37137,-93.04649,5.6,173.7,169,BAYOU TUG 7,,WDC7003,52,0,32,11,4.0,,A
367777123,2024-01-15T23:00:00,28.24249,-93.48194,4.0,139.2,138,MISS GALVESTON,,WDD1180,30,0,24,8,3.1,,B
366515000,2024-01-15T23:00:00,27.38079,-95.28434,8.2,125.9,123,PORT PILOT II,9051234,WDE4410,60,0,45,12,3.8,60,A
367011500,2024-01-15T23:00:00,29.54672,-94.77510,0.2,281.6,278,ANCHOR QUEEN,9330012,WDF2277,80,1,230,40,13.0,80,A
368112900,2024-01-15T23:00:00,29.74321,-94.98600,0.1,125.3,121,HARBOR MOOR,,WDG9001,52,5,30,10,3.5,,A
367445090,2024-01-15T23:00:00,28.77864,-93.03766,6.1,139.4,143,LONE FISHER,,,30,0,20,7,2.8,,B
366999001,2024-01-15T23:05:00,26.49133,-96.83758,13.5,114.8,112,GULF VOYAGER,9134221,WDA2911,70,0,180,28,9.2,70,A
367123450,2024-01-15T23:05:00,32.23782,-96.59998,9.4,258.1,254,TEXAS STAR,9256677,WDB5522,80,0,250,44,12.5,80,A
368080720,2024-01-15T23:05:00,29.36201,-93.04274,7.1,158.0,160,BAYOU TUG 7,,WDC7003,52,0,32,11,4.0,,A
367777123,2024-01-15T23:05:00,28.23915,-93.47695,4.0,129.3,127,MISS GALVESTON,,WDD1180,30,0,24,8,3.1,,B
366515000,2024-01-15T23:05:00,27.37440,-95.27260,8.8,117.1,121,PORT PILOT II,9051234,WDE4410,60,0,45,12,3.8,60,A
367011500,2024-01-15T23:05:00,29.54672,-94.77510,0.0,280.7,280,ANCHOR QUEEN,9330012,WDF2277,80,1,230,40,13.0,80,A
368112900,2024-01-15T23:05:00,29.74318,-94.98593,0.0,108.4,110,HARBOR MOOR,,WDG9001,52,5,30,10,3.5,,A
368112900,2024-01-15T23:05:00,29.74318,-94.98593,0.0,108.4,110,HARBOR MOOR,,WDG9001,52,5,30,10,3.5,,A
367445090,2024-01-15T23:05:00,28.77112,-93.03330,6.1,152.2,153,LONE FISHER,,,30,0,20,7,2.8,,B
366999001,2024-01-15T23:10:00,26.48494,-96.82063,11.9,117.3,112,GULF VOYAGER,9134221,WDA2911,70,0,180,28,9.2,70,A
367123450,2024-01-15T23:10:00,32.23573,-96.61642,10.1,260.9,261,TEXAS STAR,9256677,WDB5522,80,0,250,44,12.5,80,A
368080720,2024-01-15T23:10:00,29.35429,-93.03712,6.6,149.0,147,BAYOU TUG 7,,WDC7003,52,0,32,11,4.0,,A
367777123,2024-01-15T23:10:00,28.23622,-93.47059,4.5,114.1,117,MISS GALVESTON,,WDD1180,30,0,24,8,3.1,,B
366515000,2024-01-15T23:10:00,27.36993,-95.26393,6.4,122.3,120,PORT PILOT II,9051234,WDE4410,60,0,45,12,3.8,60,A
367011500,2024-01-15T23:10:00,29.54684,-94.77568,0.4,281.2,283,ANCHOR QUEEN,9330012,WDF2277,80,1,230,40,13.0,80,A
368112900,2024-01-15T23:10:00,29.74316,-94.98576,0.1,97.5,98,HARBOR MOOR,,WDG9001,52,5,30,10,3.5,,A
367445090,2024-01-15T23:10:00,28.76445,-93.03058,5.1,159.3,160,LONE FISHER,,,30,0,20,7,2.8,,B
366999001,2024-01-15T23:15:00,26.47592,-96.80732,10.8,128.2,127,GULF VOYAGER,9134221,WDA2911,70,0,180,28,9.2,70,A
367123450,2024-01-15T23:15:00,32.23497,-96.63512,11.4,267.0,267,TEXAS STAR,9256677,WDB5522,80,0,250,44,12.5,80,A
368080720,2024-01-15T23:15:00,29.34942,-93.03138,5.0,132.9,134,BAYOU TUG 7,,WDC7003,52,0,32,11,4.0,,A
367777123,2024-01-15T23:15:00,28.23370,-93.46298,5.2,106.7,110,MISS GALVESTON,,WDD1180,30,0,24,8,3.1,,B
366515000,2024-01-15T23:15:00,27.36508,-95.25063,9.2,109.0,112,PORT PILOT II,9051234,WDE4410,60,0,45,12,3.8,60,A
367011500,2024-01-15T23:15:00,29.54684,-94.77578,0.1,269.6,274,ANCHOR QUEEN,9330012,WDF2277,80,1,230,40,13.0,80,A
368112900,2024-01-15T23:15:00,29.74314,-94.98570,0.0,109.0,111,HARBOR MOOR,,WDG9001,52,5,30,10,3.5,,A
367445090,2024-01-15T23:15:00,28.75618,-93.02760,6.2,157.9,162,LONE FISHER,,,30,0,20,7,2.8,,B
366999001,2024-01-15T23:20:00,26.46882,-96.79026,12.1,113.0,114,GULF VOYAGER,9134221,WDA2911,70,0,180,28,9.2,70,A
367123450,2024-01-15T23:20:00,32.23613,-96.65154,10.0,279.4,274,TEXAS STAR,9256677,WDB5522,80,0,250,44,12.5,80,A
368080720,2024-01-15T23:20:00,29.34450,-93.02462,5.5,126.2,129,BAYOU TUG 7,,WDC7003,52,0,32,11,4.0,,A
367777123,2024-01-15T23:20:00,28.23161,-93.45448,5.6,109.5,105,MISS GALVESTON,,WDD1180,30,0,24,8,3.1,,B
366515000,2024-01-15T23:20:00,27.36373,-95.23990,6.9,101.0,98,PORT PILOT II,9051234,WDE4410,60,0,45,12,3.8,60,A
367011500,2024-01-15T23:20:00,29.54692,-94.77608,0.2,280.9,285,ANCHOR QUEEN,9330012,WDF2277,80,1,230,40,13.0,80,A
368112900,2024-01-15T23:20:00,29.74314,-94.98570,0.0,119.9,115,HARBOR MOOR,,WDG9001,52,5,30,10,3.5,,A
367445090,2024-01-15T23:20:00,28.74988,-93.02407,5.1,155.7,153,LONE FISHER,,,30,0,20,7,2.8,,B
366999001,2024-01-15T23:25:00,26.46193,-96.77373,11.8,119.9,114,GULF VOYAGER,9134221,WDA2911,70,0,180,28,9.2,70,A
367123450,2024-01-15T23:25:00,32.23696,-96.66179,6.3,278.2,275,TEXAS STAR,9256677,WDB5522,80,0,250,44,12.5,80,A
368080720,2024-01-15T23:25:00,29.33810,-93.01692,6.7,138.0,133,BAYOU TUG 7,,WDC7003,52,0,32,11,4.0,,A
367777123,2024-01-15T23:25:00,28.22889,-93.44684,5.2,113.8,111,MISS GALVESTON,,WDD1180,30,0,24,8,3.1,,B
366515000,2024-01-15T23:25:00,27.35825,-95.22445,10.6,112.4,111,PORT PILOT II,9051234,WDE4410,60,0,45,12,3.8,60,A
367011500,2024-01-15T23:25:00,29.54693,-94.77640,0.2,268.6,273,ANCHOR QUEEN,9330012,WDF2277,80,1,230,40,13.0,80,A
368112900,2024-01-15T23:25:00,29.74314,-94.98570,0.0,128.3,124,HARBOR MOOR,,WDG9001,52,5,30,10,3.5,,A
367445090,2024-01-15T23:25:00,28.74033,-93.01842,7.7,149.3,152,LONE FISHER,,,30,0,20,7,2.8,,B
366999001,2024-01-15T23:30:00,26.45513,-96.75349,13.9,106.3,110,GULF VOYAGER,9134221,WDA2911,70,0,180,28,9.2,70,A
367123450,2024-01-15T23:30:00,32.23808,-96.67923,10.7,279.2,274,TEXAS STAR,9256677,WDB5522,80,0,250,44,12.5,80,A
368080720,2024-01-15T23:30:00,29.33104,-93.01152,6.1,150.7,146,BAYOU TUG 7,,WDC7003,52,0,32,11,4.0,,A
367777123,2024-01-15T23:30:00,28.22725,-93.44213,3.2,110.2,111,MISS GALVESTON,,WDD1180,30,0,24,8,3.1,,B
366515000,2024-01-15T23:30:00,27.35343,-95.21388,7.6,116.6,117,PORT PILOT II,9051234,WDE4410,60,0,45,12,3.8,60,A
367011500,2024-01-15T23:30:00,29.54699,-94.77689,0.3,275.3,277,ANCHOR QUEEN,9330012,WDF2277,80,1,230,40,13.0,80,A
368112900,2024-01-15T23:30:00,29.74314,-94.98570,0.0,140.6,135,HARBOR MOOR,,WDG9001,52,5,30,10,3.5,,A
367445090,2024-01-15T23:30:00,28.73197,-93.01620,6.2,162.4,166,LONE FISHER,,,30,0,20,7,2.8,,B
366999001,2024-01-15T23:35:00,26.45217,-96.73514,12.0,96.3,100,GULF VOYAGER,9134221,WDA2911,70,0,180,28,9.2,70,A
367123450,2024-01-15T23:35:00,32.23940,-96.69316,8.5,280.0,276,TEXAS STAR,9256677,WDB5522,80,0,250,44,12.5,80,A
368080720,2024-01-15T23:35:00,29.32312,-93.00438,7.3,141.5,141,BAYOU TUG 7,,WDC7003,52,0,32,11,4.0,,A
367777123,2024-01-15T23:35:00,28.22493,-93.43778,3.2,117.2,121,MISS GALVESTON,,WDD1180,30,0,24,8,3.1,,B
366515000,2024-01-15T23:35:00,27.34698,-95.19767,11.4,113.4,114,PORT PILOT II,9051234,WDE4410,60,0,45,12,3.8,60,A
367011500,2024-01-15T23:35:00,29.54693,-94.77759,0.4,262.5,264,ANCHOR QUEEN,9330012,WDF2277,80,1,230,40,13.0,80,A
368112900,2024-01-15T23:35:00,29.74310,-94.98562,0.1,123.6,124,HARBOR MOOR,,WDG9001,52,5,30,10,3.5,,A
367445090,2024-01-15T23:35:00,28.72166,-93.01626,7.4,176.8,180,LONE FISHER,,,30,0,20,7,2.8,,B
366999001,2024-01-15T23:40:00,26.44810,-96.72151,9.3,104.1,108,GULF VOYAGER,9134221,WDA2911,70,0,180,28,9.2,70,A
